source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,CPURSUITNEURALUCB,3373.701675,760.4590577,0.562283612,89.80880856,81.39560352,18.60439648,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,3387.787677,747.254476,0.56463128,85.60864299,81.73544941,18.26455059,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,ORACLE,5523.595847,0,0.690449481,0,,,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,GNEURALUCB,5104.555507,113.5041053,0.638069438,86.69680925,92.41363142,7.586368581,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,EXPNEURALUCB,5148.41836,72.63878299,0.643552295,86.56514772,93.20773102,6.792268978,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,CPURSUITNEURALUCB,5195.135978,23.52718728,0.649391997,89.80880856,94.05351372,5.946486279,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,5210.470077,7.58953529,0.65130876,85.60864299,94.33112453,5.668875468,0,0,0,CPursuitNeuralUCB,89.80880856,3721.05182,10.19119144
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,ORACLE,2760.394615,0,0.690098654,0,,,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,GNEURALUCB,2495.59239,176.7941413,0.623898098,87.78174592,90.40708804,9.592911959,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,EXPNEURALUCB,1956.049618,746.1177075,0.489012404,78.90615094,70.86123147,29.13876853,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,CPURSUITNEURALUCB,2584.787403,2.991125045,0.646196851,89.88685718,93.63832944,6.361670565,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,ICPURSUITNEURALUCB,2585.312787,2.952677352,0.646328197,83.74306583,93.65736236,6.342637644,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,2,CPursuitNeuralUCB,6000,ORACLE,4146.370971,0,0.691061828,0,,,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,2,CPursuitNeuralUCB,6000,GNEURALUCB,3333.130225,807.7901888,0.555521704,87.78174592,80.38668629,19.61331371,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,2,CPursuitNeuralUCB,6000,EXPNEURALUCB,3220.442287,910.6005275,0.536740381,78.90615094,77.66893771,22.33106229,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,2,CPursuitNeuralUCB,6000,CPURSUITNEURALUCB,3430.151372,715.9951973,0.571691895,89.88685718,82.72659143,17.27340857,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,2,CPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,2728.326742,1375.203039,0.454721124,83.74306583,65.80035317,34.19964683,0,0,3,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,3,CPursuitNeuralUCB,8000,ORACLE,5518.272548,0,0.689784069,0,,,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,3,CPursuitNeuralUCB,8000,GNEURALUCB,5107.241999,136.6718127,0.63840525,87.78174592,92.55146342,7.448536578,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,3,CPursuitNeuralUCB,8000,EXPNEURALUCB,4866.469846,456.5439088,0.608308731,78.90615094,88.18828362,11.81171638,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,3,CPursuitNeuralUCB,8000,CPURSUITNEURALUCB,5148.308279,8.436171602,0.643538535,89.88685718,93.29565066,6.704349341,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1,8000,3,CPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,5064.200496,155.8562931,0.633025062,83.74306583,91.77148197,8.228518033,0,0,0,CPursuitNeuralUCB,89.88685718,3721.082352,10.11314282
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,1,GNeuralUCB,4000,ORACLE,2767.944662,0,0.691986165,0,,,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,1,GNeuralUCB,4000,GNEURALUCB,2551.414473,151.5021959,0.637853618,89.9928991,92.17722118,7.822778818,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,1,GNeuralUCB,4000,EXPNEURALUCB,2252.795937,512.980501,0.563198984,84.44325295,81.38876358,18.61123642,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,1,GNeuralUCB,4000,CPURSUITNEURALUCB,2399.334471,367.3485049,0.599833618,88.53955548,86.68289162,13.31710838,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,1,GNeuralUCB,4000,ICPURSUITNEURALUCB,2402.924257,363.4187134,0.600731064,89.26549612,86.812583,13.187417,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,ORACLE,4133.507929,0,0.688917988,0,,,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,GNEURALUCB,3399.337775,720.9486319,0.566556296,89.9928991,82.23856912,17.76143088,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,EXPNEURALUCB,3408.593078,717.2416701,0.568098846,84.44325295,82.46247828,17.53752172,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,CPURSUITNEURALUCB,3495.112279,636.5242919,0.582518713,88.53955548,84.55559633,15.44440367,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,3497.871748,635.3779304,0.582978625,89.26549612,84.62235488,15.37764512,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,ORACLE,5545.023948,0,0.693127993,0,,,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,GNEURALUCB,5298.986078,130.3767461,0.66237326,89.9928991,95.562907,4.437092996,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,EXPNEURALUCB,4961.605195,544.2917764,0.620200649,84.44325295,89.478517,10.521483,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,CPURSUITNEURALUCB,5233.403499,302.9023963,0.654175437,88.53955548,94.38017848,5.619821517,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,ONLINEADAPTIVE,Online Adaptive (Real-time Strategic),4000,2000,T,1,8000,3,iCPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,5343.27105,31.55102206,0.667908881,89.26549612,96.36155047,3.638449529,0,0,0,GNeuralUCB,89.9928991,3749.912775,10.0071009
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,ORACLE,2787.052804,0,0.696763201,0,,,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,GNEURALUCB,2663.142633,123.9101713,0.665785658,93.27575648,95.55407881,4.445921194,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,EXPNEURALUCB,2643.35459,143.6982139,0.660838648,90.99820882,94.84407996,5.155920036,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,CPURSUITNEURALUCB,2781.396113,5.656691104,0.695349028,99.67033406,99.79703682,0.202963184,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,1,iCPursuitNeuralUCB,4000,ICPURSUITNEURALUCB,2784.855799,2.197005188,0.69621395,99.8971999,99.92117102,0.078828976,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,ORACLE,4180.579206,0,0.696763201,0,,,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T.pkl,45.52025509,"(8, 10, 8, 9)",stochastic,3,Default,NONE,Baseline (No Attacks),4000,2000,T,1,8000,2,iCPursuitNeuralUCB,6000,GNEURALUCB,3649.301885,531.2773214,0.608216981,93.27575648,87.29177716,12.70822284,0,0,0,iCPursuitNeuralUCB,99.8971999,4176.551099,0.102800098
