paper_id,source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap,num_nodes,num_edges,num_paths,phys_p_init,phys_f_attenuation,phys_p_BSM,phys_p_GateErrors,phys_p_depol,phys_fusion_prob,phys_entanglement_prob,phys_noise_topology,phys_fid_noise_model,phys_fid_memory_model,phys_fid_gate_error_rate,keyattr_actk_type,keyattr_allocator,keyattr_attack,keyattr_entanglement_success_factor,keyattr_env_type,keyattr_external_contexts,keyattr_external_rewards,keyattr_external_topology,keyattr_fidelity_calculator,keyattr_frame_length,keyattr_noise_model,keyattr_qubit_capacities,keyattr_noise_model_data,keyattr_fidelity_calculator_data
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,STOCHASTIC,Stochastic (Natural Random Failures),1500,500,T,1.0,3500.0,5,CPursuitNeuralUCB,3500,ICPURSUITNEURALUCB,1417.3320843218046,1536.1321016431036,0.40495202409194414,45.53056298033256,45.93051002583125,54.06948997416875,0,0,3,iCPursuitNeuralUCB,45.53056298033256,1006.6791765041819,54.46943701966744,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,1,CPursuitNeuralUCB,1500,ORACLE,1231.823681571937,0.0,0.8212157877146247,0.0,,,0,0,0,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,1,CPursuitNeuralUCB,1500,GNEURALUCB,317.6749205702183,436.67125870041207,0.21178328038014554,26.138382885927406,25.78899280169964,74.21100719830036,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,1,CPursuitNeuralUCB,1500,EXPNEURALUCB,317.8071944294439,449.3323437465612,0.21187146295296258,24.858880518353025,25.799730853029907,74.2002691469701,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,1,CPursuitNeuralUCB,1500,CPURSUITNEURALUCB,340.9940032002624,433.19919876975945,0.2273293354668416,27.330272403462413,27.682046408226064,72.31795359177394,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,1,CPursuitNeuralUCB,1500,ICPURSUITNEURALUCB,332.69954774881415,436.2395388641882,0.22179969849920944,28.40519744261926,27.00869878749647,72.99130121250353,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,2,iCPursuitNeuralUCB,2000,ORACLE,1661.6325361182069,0.0,0.8308162680591035,0.0,,,0,0,0,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,2,iCPursuitNeuralUCB,2000,GNEURALUCB,455.0962186662577,579.3919379884101,0.22754810933312886,26.138382885927406,27.388499489148337,72.61150051085167,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,2,iCPursuitNeuralUCB,2000,EXPNEURALUCB,422.7544426474975,604.8711021667849,0.21137722132374875,24.858880518353025,25.442113912568644,74.55788608743136,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,2,iCPursuitNeuralUCB,2000,CPURSUITNEURALUCB,466.5565918782883,581.1827122194503,0.23327829593914415,27.330272403462413,28.078205122790035,71.92179487720996,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,2,iCPursuitNeuralUCB,2000,ICPURSUITNEURALUCB,478.02282074190106,580.0990809021129,0.23901141037095053,28.40519744261926,28.768263159953854,71.23173684004615,0,0,3,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
12,MultiRunEvaluator_1500-ThompsonSampling_All_All-1500_500_5_S1T.pkl,44.02683782577515,"(25, 25, 25, 25)",stochastic,5,ThompsonSampling,MARKOV,Structured (Markov Chain Based),1500,500,T,1.0,3500.0,3,iCPursuitNeuralUCB,2500,ORACLE,2061.8621118201672,0.0,0.8247448447280669,0.0,,,0,0,0,iCPursuitNeuralUCB,28.40519744261926,590.7226472736722,71.59480255738075,100,415,4,,,,,,0.9,0.6,Graph,,,,n/a,ThompsonSampling,None,100,stochastic,"[array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9],
       [3. , 0.5, 0.9]]), array([[2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ],
       [2.   , 0.625, 0.9  ]]), array([[2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ],
       [2.    , 0.4375, 0.9   ]])]","[[0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.1944, 0.5334336, 0.7380232703999999, 0.8326343725056001, 0.8726341491523584], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184], [0.324, 0.6350399999999999, 0.7884863999999999, 0.8545098240000001, 0.88166237184]]",Graph with 100 nodes and 415 edges,FusionFidelityCalculator,1500,FusionNoiseModel,"(25, 25, 25, 25)","{'topology': 'Graph', 'paths': {'type': 'list', 'len': 4}, 'q': 0.9, 'p_avg': 0.6, 'edge_probs': {'type': 'dict', 'len': 830, 'sample_keys': ['(0, 21)', '(21, 0)', '(0, 22)', '(22, 0)', '(0, 23)', '(23, 0)', '(0, 40)', '(40, 0)']}}",
