paper,config_key,source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,GNEURALUCB,2235.6694078997757,2774.3188560866506,0.3726115679832958,44.14523358025332,42.29133055370957,57.70866944629044,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,EXPNEURALUCB,2285.010262504826,2707.119191691713,0.3808350437508044,44.84808054313476,43.22469323449385,56.77530676550615,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,CPURSUITNEURALUCB,2454.4233285955183,2505.8895011265217,0.4090705547659197,44.64286621356958,46.42941748971794,53.57058251028206,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,2230.4019699046976,2756.491679396951,0.3717336616507829,43.37231084683804,42.191688379140345,57.808311620859655,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,ORACLE,7048.739722263468,0.0,0.8810924652829335,,,,0,0,0,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,GNEURALUCB,3250.765361438672,3395.3402033798548,0.406345670179834,44.14523358025332,46.11839122348522,53.88160877651478,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,EXPNEURALUCB,3064.996007961028,3607.6170007965143,0.3831245009951285,44.84808054313476,43.48289380412541,56.51710619587459,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,CPURSUITNEURALUCB,3046.5924616845627,3615.147142177989,0.3808240577105703,44.64286621356958,43.221803921371794,56.778196078628206,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,STOCHASTIC,Stochastic (Natural Random Failures),4000,2000,T,1.0,8000.0,3,GNeuralUCB,8000,ICPURSUITNEURALUCB,3182.092692869729,3480.7139451420226,0.3977615866087161,43.37231084683804,45.14413665777839,54.85586334222161,0,0,3,EXPNeuralUCB,44.84808054313476,2345.394094006914,55.15191945686525
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ORACLE,3297.3131639887497,0.0,0.8243282909971874,,,,0,0,0,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,GNEURALUCB,794.9746058197592,1104.038026521814,0.1987436514549398,24.77610402310738,24.10976956941757,75.89023043058243,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,EXPNEURALUCB,735.1195819610324,1171.1895479330844,0.1837798954902581,23.36092072674212,22.2945029907854,77.70549700921461,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,CPURSUITNEURALUCB,775.3121791793835,1096.3463652842308,0.1938280447948459,24.971390233081987,23.513452942440285,76.48654705755972,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,1,iCPursuitNeuralUCB,4000,ICPURSUITNEURALUCB,813.5641151225246,1078.29037083261,0.2033910287806311,25.366832567513267,24.673547056669577,75.32645294333042,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,ORACLE,4950.477509357809,0.0,0.8250795848929682,,,,0,0,0,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,GNEURALUCB,1247.6020283893963,1744.862576616393,0.2079336713982327,24.77610402310738,25.201650265677888,74.79834973432212,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,EXPNEURALUCB,1222.8042149516407,1994.1696783931036,0.2038007024919401,23.36092072674212,24.700732659429185,75.29926734057082,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
